daily_travel_time,vehicle_ownership,location_type,nearby_industries,green_space_access,home_air_quality,work_location_type,smoker_in_household,noise_pollution_level,use_of_air_purifiers,awareness_level,years_in_location,pollution_exposure_score,risk_category
,Public Only,Urban,2.0,High,57.7,Factory,False,63.7,True,Low,13.0,44.82,Medium
75.3,,Urban,,Moderate,56.3,Remote,False,50.0,False,Medium,24.0,30.97,Medium
67.9,None,Rural,2.0,Moderate,47.3,Remote,False,38.8,True,Medium,30.0,35.17,Medium
22.8,Public Only,Urban,1.0,Moderate,62.5,Office,False,55.4,True,Medium,40.0,24.48,Low
21.6,Two-wheeler,Urban,,High,52.4,Fieldwork,False,75.2,False,High,21.0,45.78,Medium
,Two-wheeler,Urban,2.0,High,62.4,Office,False,61.0,False,Low,36.0,50.02,Medium
22.3,Two-wheeler,Urban,0.0,High,50.8,Factory,False,23.1,True,,14.0,24.22,Low
55.2,Car,Urban,2.0,Moderate,50.1,Office,False,46.4,True,Medium,23.0,40.54,Medium
32.7,None,Rural,1.0,Low,51.8,Remote,False,37.0,False,,,30.86,Medium
77.3,Two-wheeler,Urban,4.0,Low,79.0,Fieldwork,False,81.9,False,Medium,24.0,69.53,Medium
29.6,Car,Semi-Urban,2.0,High,39.3,Factory,False,45.7,False,Low,,56.61,Medium
67.9,None,Urban,2.0,High,86.6,Remote,True,80.0,False,High,,49.02,Medium
48.7,None,Semi-Urban,3.0,,71.5,Remote,False,54.5,True,,17.0,33.88,Medium
50.0,Car,Rural,5.0,Low,36.6,Remote,False,41.8,False,,35.0,68.42,Medium
5.6,None,Urban,0.0,Moderate,51.3,Remote,True,30.8,True,Medium,3.0,14.85,Low
,Car,Rural,,Moderate,35.7,,False,42.9,False,Medium,33.0,37.13,Medium
40.6,Public Only,Rural,2.0,Low,69.7,Factory,True,50.3,True,Medium,28.0,43.28,Medium
,Two-wheeler,Semi-Urban,1.0,Moderate,79.1,Remote,False,27.6,True,,28.0,22.73,Low
22.5,Car,Urban,0.0,Moderate,63.4,Remote,False,62.8,True,Medium,5.0,27.1,Low
23.2,,Semi-Urban,4.0,Low,78.3,Remote,True,33.0,False,High,8.0,45.53,Medium
56.2,None,Rural,1.0,High,62.8,Fieldwork,False,20.8,False,High,7.0,27.23,Low
56.3,,Urban,2.0,Low,74.6,Remote,False,23.6,True,Medium,35.0,42.87,Medium
42.2,,Urban,6.0,High,64.4,Office,False,40.4,False,Medium,10.0,49.26,Medium
60.6,Public Only,Urban,0.0,Moderate,60.2,Factory,False,61.0,False,,18.0,40.62,Medium
21.5,Public Only,Urban,0.0,Low,71.6,Factory,True,82.8,True,Low,6.0,44.87,Medium
37.9,,Rural,,High,57.7,Office,False,45.2,False,Medium,37.0,17.75,Low
78.0,,Urban,3.0,Moderate,81.9,,False,56.7,True,Medium,16.0,38.9,Medium
46.4,Car,Urban,2.0,High,55.3,Factory,True,48.6,False,Low,39.0,64.03,Medium
47.5,Public Only,Semi-Urban,4.0,Moderate,68.5,Remote,False,7.4,True,High,31.0,36.16,Medium
91.1,Public Only,Urban,0.0,Moderate,49.4,Fieldwork,False,57.6,False,,38.0,56.7,Medium
17.0,Two-wheeler,Urban,3.0,High,36.4,Office,False,49.6,False,High,37.0,45.13,Medium
60.9,,Semi-Urban,0.0,Low,65.4,Factory,False,18.5,True,,21.0,45.65,Medium
78.3,Public Only,Urban,4.0,Low,32.9,Factory,False,83.8,False,Medium,13.0,78.41,High
38.5,Car,Urban,1.0,Low,92.2,Remote,False,62.0,True,High,34.0,48.42,Medium
62.2,Car,Urban,1.0,High,54.7,Office,False,16.7,True,Low,9.0,39.3,Medium
25.4,,Semi-Urban,2.0,Moderate,58.8,Fieldwork,True,60.5,True,Low,34.0,44.31,Medium
31.3,Two-wheeler,Rural,4.0,Low,55.3,Fieldwork,False,100.0,False,Medium,,54.06,Medium
52.7,Public Only,Rural,2.0,Low,62.1,Factory,False,50.1,False,Medium,10.0,42.23,Medium
61.0,None,Urban,2.0,Moderate,65.1,Remote,False,63.8,False,Medium,30.0,42.82,Medium
67.4,Two-wheeler,Semi-Urban,5.0,High,47.4,Remote,True,38.6,False,Low,15.0,63.51,Medium
76.4,Car,Rural,3.0,High,21.7,Remote,False,41.0,True,High,7.0,45.91,Medium
43.7,Car,Urban,,High,43.5,Fieldwork,False,81.3,False,Low,7.0,60.53,Medium
68.9,Public Only,Rural,,Moderate,52.7,Remote,True,62.7,False,Low,15.0,41.55,Medium
38.2,Public Only,Rural,5.0,Low,64.2,Office,False,71.4,True,Medium,26.0,46.94,Medium
63.0,Public Only,Urban,3.0,Moderate,62.8,Factory,True,45.3,False,High,19.0,54.56,Medium
49.1,Car,Urban,0.0,Moderate,71.3,Remote,False,59.0,False,Medium,19.0,34.32,Medium
53.9,Two-wheeler,Urban,1.0,Moderate,35.4,Fieldwork,False,48.5,True,Low,38.0,50.09,Medium
53.5,None,Urban,3.0,Moderate,46.6,Office,False,62.3,True,Low,39.0,56.41,Medium
12.9,Two-wheeler,Rural,5.0,Moderate,53.4,Factory,False,47.7,False,Medium,18.0,41.03,Medium
22.5,None,Rural,5.0,Low,82.9,,True,85.6,False,Low,1.0,61.93,Medium
47.1,Two-wheeler,Urban,0.0,High,100.0,Remote,False,45.3,False,Medium,6.0,22.75,Low
11.3,Public Only,Semi-Urban,1.0,Moderate,39.8,Fieldwork,False,58.5,False,Low,20.0,39.31,Medium
61.6,Car,Semi-Urban,,Moderate,76.4,Fieldwork,False,14.0,True,Low,31.0,59.1,Medium
62.4,None,Urban,2.0,Low,61.3,Factory,False,73.8,True,Low,18.0,58.71,Medium
51.5,Two-wheeler,Semi-Urban,2.0,,68.3,Remote,False,26.5,False,High,17.0,29.95,Low
22.6,Car,Rural,0.0,High,40.1,,False,37.1,False,Medium,32.0,39.01,Medium
,None,Urban,1.0,Low,80.3,Fieldwork,False,25.2,False,,25.0,55.54,Medium
85.7,None,Urban,2.0,Low,26.7,Office,False,21.5,False,Low,14.0,62.14,Medium
47.9,Car,Urban,1.0,Low,40.3,Factory,False,69.4,False,,5.0,67.15,Medium
55.2,Public Only,Urban,1.0,Moderate,56.0,Remote,False,34.2,False,Medium,7.0,28.82,Low
,Car,Urban,5.0,Moderate,51.1,Office,True,20.8,False,Medium,16.0,60.42,Medium
55.6,Public Only,Urban,1.0,Low,60.4,Remote,False,19.6,False,Low,7.0,42.22,Medium
42.6,Two-wheeler,Semi-Urban,1.0,Moderate,49.7,Fieldwork,False,72.2,False,Medium,20.0,44.88,Medium
44.3,Two-wheeler,Semi-Urban,0.0,High,54.7,Factory,True,42.7,False,Medium,8.0,31.5,Medium
63.1,Car,Urban,0.0,Low,57.2,Office,False,49.0,False,Medium,17.0,45.33,Medium
91.9,Public Only,Urban,3.0,Moderate,56.6,Factory,False,68.4,False,High,9.0,57.91,Medium
17.0,Two-wheeler,Rural,0.0,Moderate,62.2,Fieldwork,False,61.8,False,Medium,15.0,21.68,Low
42.9,Public Only,Rural,3.0,Moderate,73.4,Factory,False,53.9,False,Medium,11.0,36.23,Medium
21.4,Public Only,Urban,2.0,Moderate,48.7,Remote,True,75.4,False,High,13.0,46.09,Medium
76.8,Public Only,Urban,1.0,Low,80.2,Fieldwork,False,24.3,False,Low,36.0,58.25,Medium
,Car,Rural,0.0,High,60.7,Remote,False,43.8,False,High,24.0,23.5,Low
16.1,Public Only,Urban,3.0,Low,78.9,Office,False,68.1,False,,5.0,43.73,Medium
57.8,Car,Urban,1.0,Moderate,54.9,Remote,False,86.9,True,High,28.0,41.89,Medium
79.9,,Urban,1.0,Moderate,47.0,Office,False,89.1,False,Medium,23.0,49.38,Medium
,Two-wheeler,Urban,3.0,High,61.2,Fieldwork,False,26.1,False,High,2.0,44.47,Medium
49.1,None,Urban,2.0,Moderate,98.5,,False,51.5,True,Medium,33.0,39.46,Medium
53.2,None,Urban,1.0,High,39.5,Factory,False,59.8,False,Low,13.0,51.74,Medium
73.3,Two-wheeler,Semi-Urban,1.0,High,70.2,Factory,False,46.7,False,High,14.0,37.72,Medium
27.5,Public Only,Rural,1.0,Moderate,62.7,Factory,False,63.9,False,Low,23.0,35.63,Medium
42.8,Public Only,Rural,1.0,High,66.1,,False,95.2,False,High,,32.3,Medium
35.9,,Urban,0.0,Moderate,41.9,Factory,True,32.0,True,Low,8.0,43.34,Medium
21.6,Two-wheeler,Urban,1.0,Low,66.9,Office,True,24.9,False,High,1.0,35.12,Medium
38.4,None,Semi-Urban,,Low,64.4,Fieldwork,False,62.7,True,Low,4.0,45.74,Medium
67.2,Public Only,Semi-Urban,1.0,High,37.7,Office,False,40.7,False,,23.0,38.23,Medium
56.3,,Urban,3.0,Moderate,62.0,Fieldwork,False,63.5,True,Low,14.0,50.7,Medium
57.9,,Urban,,Moderate,56.4,Factory,False,53.9,False,Medium,26.0,46.0,Medium
47.9,None,Urban,,High,54.7,Remote,False,46.3,False,,20.0,38.72,Medium
55.5,Public Only,Urban,1.0,High,59.3,,False,36.2,True,Low,17.0,39.53,Medium
29.0,None,Urban,1.0,Low,76.3,Office,False,51.9,False,Low,30.0,41.58,Medium
38.8,,Rural,2.0,,66.9,Remote,True,42.2,True,High,39.0,27.15,Low
48.8,Car,Urban,1.0,High,44.3,Factory,True,72.3,True,Medium,15.0,60.21,Medium
50.6,Two-wheeler,Rural,,High,67.5,Fieldwork,False,52.1,True,Low,,25.68,Low
51.4,Public Only,Rural,2.0,Moderate,59.3,Fieldwork,False,24.5,True,Low,6.0,30.63,Medium
,Two-wheeler,Urban,2.0,Low,50.8,Factory,False,78.0,False,Medium,40.0,59.03,Medium
37.5,Car,Semi-Urban,,Moderate,41.4,Office,False,47.2,False,Medium,40.0,44.86,Medium
108.2,Public Only,Semi-Urban,2.0,Moderate,72.1,Office,True,91.7,False,Low,18.0,53.51,Medium
63.1,Two-wheeler,Urban,3.0,Low,51.4,Fieldwork,False,44.6,False,High,32.0,59.55,Medium
53.3,None,Urban,5.0,Moderate,73.6,Office,False,34.0,False,Medium,20.0,48.55,Medium
,Public Only,Semi-Urban,1.0,Moderate,43.9,Office,False,44.0,True,Medium,1.0,25.11,Low
36.0,Car,Semi-Urban,3.0,Moderate,89.9,Remote,False,48.0,False,High,,42.64,Medium
42.4,None,Semi-Urban,3.0,Moderate,99.5,Remote,False,44.9,True,High,5.0,26.19,Low
50.9,Car,Urban,0.0,Low,68.1,Office,False,37.3,False,High,36.0,46.53,Medium
7.4,,Urban,1.0,Moderate,79.4,Fieldwork,False,40.9,False,Medium,4.0,26.9,Low
13.6,Two-wheeler,Urban,1.0,Moderate,53.2,Remote,False,83.0,True,Low,37.0,31.2,Medium
32.3,Two-wheeler,Urban,4.0,Low,51.7,Factory,False,45.0,False,High,31.0,60.1,Medium
49.1,Two-wheeler,Semi-Urban,2.0,Low,77.9,Remote,False,92.9,False,High,38.0,46.58,Medium
40.2,Car,Rural,1.0,Moderate,62.3,Factory,False,70.9,False,Low,,46.59,Medium
74.6,Public Only,Semi-Urban,1.0,Low,39.4,Office,False,48.7,False,High,2.0,44.7,Medium
15.4,Two-wheeler,Semi-Urban,2.0,Low,61.2,Factory,False,63.2,False,High,35.0,48.93,Medium
30.0,Car,Semi-Urban,2.0,High,41.7,Office,False,39.4,False,Medium,19.0,44.24,Medium
75.4,None,Semi-Urban,1.0,Low,57.2,Fieldwork,True,71.3,False,High,11.0,53.55,Medium
47.6,Two-wheeler,Semi-Urban,2.0,Moderate,75.7,Office,False,76.6,False,High,25.0,35.11,Medium
62.7,None,Urban,,,81.9,Office,False,61.9,False,Medium,1.0,60.18,Medium
86.0,Two-wheeler,Rural,1.0,High,64.1,Remote,True,39.9,True,Medium,32.0,29.86,Low
31.1,None,Urban,3.0,Moderate,80.1,Factory,False,61.9,True,Low,7.0,46.75,Medium
43.0,Car,Urban,1.0,Low,53.1,Fieldwork,True,36.1,False,Low,12.0,61.3,Medium
39.6,Two-wheeler,Urban,1.0,Moderate,85.5,,False,22.3,False,High,35.0,31.01,Medium
5.9,Car,Urban,3.0,Moderate,49.2,Office,False,55.2,True,Low,2.0,45.83,Medium
38.8,Car,Semi-Urban,1.0,High,47.9,Remote,False,17.4,False,High,34.0,44.03,Medium
,None,Urban,1.0,Moderate,53.1,Office,False,41.7,False,Medium,18.0,32.09,Medium
55.8,Two-wheeler,Rural,1.0,Low,48.8,Factory,True,57.4,False,High,40.0,57.0,Medium
57.4,Public Only,Urban,2.0,Moderate,67.8,Office,False,81.3,False,Medium,9.0,38.45,Medium
37.5,,Urban,1.0,Moderate,78.8,Office,False,37.2,False,Low,3.0,29.4,Low
31.9,,Urban,2.0,Moderate,60.2,Remote,False,29.8,False,Medium,27.0,41.56,Medium
70.4,None,Semi-Urban,3.0,Moderate,64.7,Office,True,65.8,True,,29.0,44.31,Medium
35.1,None,Rural,1.0,Moderate,39.3,Factory,False,54.3,True,,14.0,30.93,Medium
50.9,None,Urban,1.0,Low,61.4,Fieldwork,True,51.5,False,,8.0,53.11,Medium
48.3,,Urban,3.0,Moderate,86.6,Factory,False,20.2,False,High,32.0,49.8,Medium
74.2,Two-wheeler,Rural,1.0,Moderate,81.2,Office,False,71.7,False,Low,24.0,35.22,Medium
64.4,None,Urban,2.0,High,43.6,Factory,False,7.8,False,Medium,26.0,56.05,Medium
19.1,Public Only,Urban,3.0,Low,53.4,Office,False,53.9,True,,11.0,36.44,Medium
21.2,Public Only,Urban,2.0,High,100.0,Office,False,74.5,False,Low,5.0,35.76,Medium
56.6,Two-wheeler,Urban,6.0,Low,66.3,Factory,True,52.3,False,High,34.0,78.28,High
,None,Urban,1.0,Low,82.7,Remote,True,45.1,False,Medium,39.0,45.79,Medium
35.9,Public Only,Urban,2.0,Moderate,83.9,Fieldwork,False,29.3,False,High,,37.12,Medium
65.3,Public Only,Rural,1.0,Moderate,43.3,Fieldwork,True,38.6,False,Low,15.0,48.03,Medium
48.7,Two-wheeler,Semi-Urban,,Moderate,70.9,Office,False,93.9,False,,15.0,37.98,Medium
46.0,Two-wheeler,Rural,,Moderate,62.8,Remote,False,39.0,False,,36.0,32.35,Medium
60.6,Public Only,Semi-Urban,4.0,Moderate,86.1,Remote,False,59.1,False,Medium,25.0,41.86,Medium
37.5,None,Semi-Urban,2.0,Low,89.4,Fieldwork,False,33.3,True,High,37.0,42.55,Medium
76.4,Public Only,Semi-Urban,0.0,Moderate,47.5,Office,False,43.9,False,Low,21.0,39.51,Medium
29.2,Public Only,Rural,4.0,Moderate,100.0,Factory,True,17.4,False,Medium,6.0,41.8,Medium
58.1,None,Urban,,Moderate,62.5,Office,True,49.0,True,Low,33.0,47.29,Medium
,Two-wheeler,Urban,3.0,Moderate,69.5,Fieldwork,False,42.8,True,Low,18.0,50.05,Medium
17.5,None,Semi-Urban,4.0,Low,20.2,Factory,False,77.0,False,,7.0,66.53,Medium
38.1,None,Rural,1.0,High,75.1,Office,True,33.1,False,Medium,27.0,24.9,Low
67.8,None,Rural,3.0,High,27.7,Remote,False,41.4,True,,24.0,42.97,Medium
68.1,None,Semi-Urban,2.0,Moderate,57.8,Office,False,68.1,True,Medium,36.0,36.27,Medium
41.6,Two-wheeler,Urban,1.0,Moderate,51.7,Factory,True,49.3,False,Medium,40.0,45.59,Medium
30.3,Public Only,Urban,2.0,Moderate,67.0,,False,46.7,False,Low,18.0,44.12,Medium
64.1,Car,Rural,3.0,Low,62.7,Office,False,46.5,True,Medium,,46.57,Medium
68.7,Two-wheeler,Urban,1.0,Moderate,68.8,Fieldwork,False,30.2,False,,2.0,41.87,Medium
,None,Urban,3.0,,78.7,Factory,True,41.3,False,,7.0,45.08,Medium
20.9,Public Only,Rural,4.0,Moderate,44.9,Fieldwork,False,51.6,False,Low,,52.94,Medium
49.5,Public Only,Urban,0.0,Moderate,56.9,Office,True,26.8,False,Medium,20.0,30.12,Medium
57.6,,Semi-Urban,2.0,High,47.3,Fieldwork,True,28.7,False,Low,,59.63,Medium
39.0,Two-wheeler,Semi-Urban,2.0,High,46.2,,False,74.3,True,Low,10.0,39.8,Medium
58.6,None,Urban,1.0,,89.0,Office,False,60.0,False,Medium,1.0,32.8,Medium
30.8,Public Only,Urban,3.0,Low,41.0,Office,True,56.0,True,Medium,9.0,51.49,Medium
2.7,Public Only,Urban,1.0,Low,47.7,,True,39.1,False,,35.0,55.56,Medium
36.5,Two-wheeler,Semi-Urban,1.0,High,92.9,Office,False,54.4,False,High,1.0,19.99,Low
,Car,Urban,,High,58.1,Remote,False,1.9,False,Medium,33.0,36.29,Medium
39.5,None,Urban,1.0,Moderate,59.0,Remote,False,25.9,False,High,36.0,31.18,Medium
21.8,Car,Rural,1.0,Low,66.0,Office,False,62.5,False,High,34.0,41.01,Medium
8.7,Public Only,Urban,2.0,Moderate,41.9,Fieldwork,False,36.5,False,Low,40.0,51.29,Medium
,Car,Urban,2.0,Moderate,46.2,Factory,False,45.8,True,Low,7.0,56.28,Medium
63.0,None,Urban,2.0,Low,50.8,Fieldwork,True,57.2,False,Low,23.0,62.36,Medium
70.1,None,Urban,2.0,High,75.6,Remote,False,35.0,True,Low,18.0,37.87,Medium
68.8,Public Only,Rural,1.0,Low,70.1,Office,False,37.6,False,Low,1.0,34.6,Medium
28.7,Two-wheeler,Urban,1.0,Moderate,50.5,Office,False,42.8,False,Low,11.0,29.26,Low
21.9,Two-wheeler,Urban,4.0,Moderate,58.0,Fieldwork,False,53.0,True,Medium,20.0,41.21,Medium
54.9,Public Only,Rural,5.0,High,71.7,Remote,False,17.4,True,,20.0,35.52,Medium
57.7,None,Semi-Urban,3.0,Moderate,24.2,Factory,False,56.0,False,Low,32.0,60.36,Medium
,Two-wheeler,Urban,3.0,Low,64.5,Office,False,49.5,True,Medium,32.0,46.2,Medium
4.7,Car,Rural,0.0,Moderate,71.4,Fieldwork,False,52.2,False,High,20.0,24.83,Low
27.7,Public Only,Semi-Urban,1.0,,46.2,Remote,False,35.2,False,High,27.0,40.81,Medium
44.4,,Urban,3.0,Moderate,69.8,Office,False,49.0,False,Low,4.0,48.58,Medium
54.7,None,Semi-Urban,1.0,Moderate,60.2,Fieldwork,False,69.1,False,Medium,33.0,40.47,Medium
60.3,Two-wheeler,Rural,1.0,Moderate,87.2,Fieldwork,False,63.6,False,,21.0,34.89,Medium
,None,Urban,1.0,Moderate,52.2,Remote,False,74.5,False,Low,23.0,39.25,Medium
51.6,Car,Semi-Urban,1.0,Low,68.9,Fieldwork,True,32.0,True,Medium,35.0,53.59,Medium
46.7,None,Rural,2.0,Low,38.0,Office,False,63.7,False,Low,5.0,49.16,Medium
58.7,None,Semi-Urban,4.0,Moderate,61.1,Fieldwork,False,37.5,True,Medium,6.0,40.82,Medium
51.3,Public Only,Urban,2.0,Moderate,72.2,Fieldwork,False,4.6,False,Medium,32.0,44.11,Medium
46.3,,Urban,1.0,Moderate,52.1,Factory,False,68.6,True,Medium,6.0,35.95,Medium
39.6,None,Semi-Urban,1.0,High,76.8,Factory,False,65.4,True,Low,26.0,38.31,Medium
46.6,Public Only,Urban,3.0,Moderate,73.8,,True,79.7,False,Medium,9.0,45.42,Medium
54.7,,Rural,2.0,Moderate,62.2,Office,False,20.7,False,High,1.0,23.22,Low
,Car,Urban,,Moderate,55.9,Fieldwork,False,53.3,True,High,21.0,46.44,Medium
52.6,Public Only,Urban,4.0,High,13.7,Factory,False,45.5,False,Medium,22.0,62.12,Medium
71.9,None,Semi-Urban,2.0,High,50.3,Fieldwork,False,72.9,True,Low,24.0,46.35,Medium
50.3,Public Only,Semi-Urban,2.0,Moderate,76.5,Fieldwork,False,22.2,False,Medium,37.0,40.39,Medium
32.0,None,Urban,2.0,Moderate,55.9,Fieldwork,False,44.9,True,,21.0,34.3,Medium
62.7,Public Only,Urban,,Moderate,66.8,Remote,False,51.9,True,High,15.0,27.13,Low
17.7,Two-wheeler,Semi-Urban,1.0,Low,53.0,Factory,False,64.8,False,High,10.0,40.45,Medium
,None,Rural,1.0,Moderate,38.6,Fieldwork,True,58.3,False,High,26.0,38.09,Medium
51.7,Two-wheeler,Semi-Urban,,Low,71.2,,False,49.4,False,High,10.0,50.94,Medium
55.3,None,Urban,1.0,Low,41.6,Fieldwork,False,43.8,False,Low,26.0,61.54,Medium
20.1,Two-wheeler,Urban,,Moderate,56.1,Fieldwork,False,48.2,False,Medium,7.0,38.57,Medium
37.3,None,Rural,0.0,High,65.5,Office,False,65.0,False,High,9.0,17.12,Low
32.9,Public Only,Rural,1.0,Moderate,49.8,Office,False,33.5,False,Medium,13.0,25.92,Low
35.3,Two-wheeler,Urban,2.0,High,83.6,Factory,False,45.3,False,High,32.0,43.05,Medium
63.9,Public Only,Semi-Urban,1.0,Moderate,89.6,,False,45.3,False,High,36.0,38.18,Medium
59.1,None,Urban,3.0,High,47.9,Factory,False,8.3,True,Low,24.0,59.19,Medium
44.6,Public Only,Semi-Urban,3.0,Moderate,48.4,,False,10.9,True,High,,44.71,Medium
34.1,,Rural,0.0,High,53.4,Factory,False,20.2,False,Low,39.0,30.75,Medium
18.0,Public Only,Urban,1.0,Moderate,77.3,Factory,False,45.7,False,Medium,2.0,30.21,Medium
73.4,Two-wheeler,Semi-Urban,2.0,High,67.3,Remote,False,60.0,False,High,32.0,40.94,Medium
56.8,None,Urban,,High,71.3,Remote,False,37.7,False,Low,6.0,37.82,Medium
30.9,Public Only,Urban,2.0,Moderate,79.7,Factory,True,17.5,False,Medium,26.0,45.64,Medium
,None,Semi-Urban,2.0,Low,46.4,Office,True,68.9,False,Low,18.0,62.61,Medium
43.6,None,Urban,4.0,High,67.5,Office,False,55.6,False,High,16.0,41.68,Medium
39.3,None,Semi-Urban,3.0,Moderate,60.8,Fieldwork,False,45.5,True,High,5.0,32.74,Medium
53.7,,Urban,4.0,High,66.5,Remote,False,54.9,True,High,35.0,51.3,Medium
30.2,None,Semi-Urban,4.0,Moderate,77.2,Factory,False,28.9,False,,33.0,46.76,Medium
,Public Only,Urban,2.0,,57.7,Office,False,70.6,False,High,20.0,45.86,Medium
,Car,Semi-Urban,0.0,Low,49.5,Fieldwork,False,56.4,True,High,4.0,47.34,Medium
,Public Only,Semi-Urban,0.0,Moderate,44.2,Fieldwork,True,47.0,True,Medium,34.0,37.14,Medium
58.4,Car,Rural,3.0,Low,86.3,Factory,False,43.2,False,High,34.0,60.84,Medium
82.4,None,Rural,1.0,Moderate,59.4,Fieldwork,False,51.4,True,High,7.0,27.43,Low
29.9,,Urban,3.0,Moderate,39.5,Remote,False,59.7,False,Low,34.0,51.33,Medium
11.7,Two-wheeler,Urban,,Moderate,80.7,Remote,False,15.1,False,High,,29.97,Low
5.0,None,Semi-Urban,,High,34.4,Office,False,34.3,False,Low,26.0,32.15,Medium
42.0,Car,Semi-Urban,3.0,Low,36.8,Factory,False,43.4,False,Low,29.0,74.8,High
31.7,Public Only,Urban,3.0,Moderate,55.3,Remote,False,42.6,False,Medium,18.0,35.49,Medium
49.2,Two-wheeler,Urban,4.0,Moderate,51.8,Office,False,35.8,False,Low,38.0,51.02,Medium
47.7,None,Semi-Urban,1.0,High,64.7,Fieldwork,False,65.6,True,High,25.0,33.34,Medium
12.9,,Rural,3.0,Low,31.1,Factory,True,36.2,False,High,28.0,56.14,Medium
,Car,Rural,2.0,Moderate,64.9,Factory,False,28.6,True,Medium,1.0,28.38,Low
50.9,Two-wheeler,Urban,2.0,High,79.2,Fieldwork,False,40.6,True,High,4.0,34.63,Medium
47.7,None,Urban,2.0,Moderate,45.3,Remote,True,80.1,True,High,,46.86,Medium
36.5,Two-wheeler,Urban,4.0,,54.3,Fieldwork,False,50.3,False,Medium,7.0,45.93,Medium
11.9,Public Only,Urban,2.0,,48.0,Fieldwork,False,40.4,True,,14.0,42.8,Medium
54.4,,Semi-Urban,2.0,High,64.8,Office,False,43.4,False,Medium,2.0,27.79,Low
70.4,None,Semi-Urban,4.0,Moderate,43.9,Factory,False,15.0,True,High,19.0,55.87,Medium
50.6,,Urban,5.0,Moderate,42.0,Fieldwork,False,46.3,False,High,13.0,62.82,Medium
28.1,None,Urban,,Low,57.7,Office,False,54.7,False,Low,11.0,38.03,Medium
45.9,Car,Urban,1.0,Low,65.1,Fieldwork,False,58.8,False,Medium,1.0,50.98,Medium
17.7,Public Only,Rural,1.0,Low,62.3,Factory,False,46.8,False,Medium,,36.01,Medium
66.2,Car,Urban,5.0,Low,53.4,Fieldwork,False,35.1,False,,20.0,75.72,High
46.6,Public Only,Urban,2.0,,70.0,Factory,False,68.1,False,Low,29.0,62.3,Medium
9.6,Public Only,Semi-Urban,3.0,Low,63.5,Factory,False,42.5,False,Medium,,48.8,Medium
39.0,,Semi-Urban,1.0,Low,42.5,Office,False,30.4,False,High,32.0,52.59,Medium
54.3,Public Only,Rural,3.0,Low,19.9,,False,34.6,True,High,34.0,53.88,Medium
38.3,,Urban,,Low,67.8,Fieldwork,True,43.3,True,High,13.0,51.77,Medium
39.5,Car,Semi-Urban,,Moderate,56.2,Fieldwork,False,44.1,False,Medium,39.0,74.36,High
20.5,Public Only,Urban,4.0,,43.4,Remote,False,39.2,False,Low,15.0,50.73,Medium
56.3,Car,Rural,3.0,High,84.4,Factory,False,56.2,False,High,,50.52,Medium
32.0,Public Only,Semi-Urban,3.0,High,84.2,Remote,False,48.2,True,Medium,13.0,25.77,Low
1.9,Public Only,Rural,3.0,Moderate,79.1,Factory,True,67.7,False,High,5.0,36.76,Medium
37.6,Two-wheeler,Urban,3.0,Low,63.4,Remote,False,51.6,False,Medium,25.0,46.65,Medium
64.6,Two-wheeler,Semi-Urban,3.0,Moderate,12.5,,False,42.9,True,Low,25.0,54.13,Medium
37.3,Two-wheeler,Urban,5.0,Moderate,77.6,Office,True,39.9,False,High,36.0,53.0,Medium
79.8,Public Only,Urban,0.0,Moderate,46.2,Factory,False,42.0,True,Medium,30.0,46.15,Medium
53.6,Two-wheeler,Urban,2.0,High,51.6,Factory,False,28.5,False,Medium,37.0,47.19,Medium
51.8,Car,Semi-Urban,1.0,,73.5,Remote,True,45.3,False,,9.0,46.34,Medium
42.4,Public Only,Urban,2.0,Moderate,90.5,Remote,False,59.6,False,Medium,2.0,30.11,Medium
43.6,Car,Rural,4.0,Moderate,83.1,Remote,False,65.6,True,High,8.0,40.27,Medium
39.7,Two-wheeler,Semi-Urban,,High,62.6,Office,False,53.6,False,Medium,27.0,29.63,Low
39.0,Public Only,Urban,2.0,Low,71.1,Factory,False,100.0,False,Medium,6.0,52.41,Medium
55.6,,Semi-Urban,2.0,Low,43.4,Office,False,56.5,True,High,7.0,51.1,Medium
,None,Urban,3.0,,35.7,Office,False,15.3,False,Low,40.0,51.76,Medium
23.5,Car,Urban,2.0,High,76.2,Remote,False,58.3,False,High,31.0,40.77,Medium
22.5,Public Only,Semi-Urban,3.0,Low,64.8,Fieldwork,False,72.6,False,Low,5.0,51.98,Medium
,None,Rural,3.0,Moderate,38.3,Remote,False,44.7,False,Medium,2.0,42.27,Medium
55.6,Two-wheeler,Urban,1.0,Low,59.3,Factory,False,20.7,True,Low,36.0,51.81,Medium
51.1,Two-wheeler,Rural,0.0,Low,69.3,Fieldwork,False,13.8,True,Low,40.0,36.62,Medium
23.8,,Semi-Urban,0.0,Moderate,73.6,Factory,False,48.1,False,Low,22.0,39.24,Medium
57.5,Two-wheeler,Urban,1.0,Moderate,69.4,Factory,False,29.7,False,,26.0,45.92,Medium
42.7,Car,Semi-Urban,2.0,High,54.6,Fieldwork,False,45.8,False,Medium,31.0,46.85,Medium
49.3,Car,Semi-Urban,1.0,Moderate,47.3,Remote,False,42.5,False,Medium,38.0,46.6,Medium
25.5,Car,Urban,2.0,Moderate,61.8,Remote,False,79.4,True,Medium,36.0,42.02,Medium
