student_id,age,gender,ethnicity,major,gpa_current,gpa_history,attendance_rate,enrollment_gap_months,credits_completed,financial_aid_status,academic_warning_count,advisor_meeting_count,advising_notes,counseling_notes,gpa_by_semester,attendance_by_semester,dropout_risk,next_semester_dropout,dropout_type,dropout_duration,dropout_cause
S2706,27,Male,Asian,Business,1.59,1.25,0.52,0,36,True,0,3,Student discussed academic goals and current challenges.,,"[1.64, 3.15, 2.39, 3.82]","[0.92, 0.7, 1.0, 0.53]",False,False,None,0,None
S2707,18,Male,Black,Psychology,3.51,3.22,0.52,0,53,True,1,0,Student discussed academic goals and current challenges.,,"[3.04, 2.1, 3.31, 3.02]","[0.87, 0.87, 0.6, 0.5]",False,False,None,0,None
S2708,26,Female,Hispanic,Psychology,2.07,2.06,0.71,1,97,False,2,4,Student discussed academic goals and current challenges.,,"[3.17, 3.04, 3.84, 2.79]","[0.74, 0.61, 0.88, 0.57]",False,False,None,0,None
S2709,19,Female,Asian,Computer Science,3.04,2.93,0.62,0,60,False,0,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.15, 3.53, 2.8, 2.63]","[0.86, 0.8, 0.99, 0.79]",True,False,Permanent,0,Other
S2710,24,Male,Hispanic,Business,2.86,2.46,0.81,0,114,True,0,3,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.81, 1.56, 3.13, 3.93]","[0.59, 0.72, 0.85, 0.82]",False,False,None,0,None
S2711,22,Other,Hispanic,Electrical Engineering,2.63,2.14,0.65,0,48,True,3,1,Student discussed academic goals and current challenges.,,"[2.37, 2.11, 3.18, 2.44]","[0.82, 0.89, 0.88, 0.69]",False,False,None,0,None
S2712,20,Female,Hispanic,Computer Science,1.56,1.43,0.77,2,111,True,2,4,Student discussed academic goals and current challenges.,,"[1.92, 2.42, 2.91, 3.14]","[0.67, 0.83, 0.97, 0.83]",False,False,None,0,None
S2713,22,Male,Black,Business,3.59,3.34,0.54,0,32,True,0,2,Student discussed academic goals and current challenges.,,"[3.0, 2.81, 3.3, 1.6]","[0.78, 0.56, 0.66, 0.83]",False,False,None,0,None
S2714,26,Female,Asian,Business,2.4,2.16,0.95,1,59,False,3,5,Student discussed academic goals and current challenges.,,"[2.29, 2.23, 2.73, 1.97]","[0.73, 0.88, 0.92, 0.69]",False,False,None,0,None
S2715,27,Male,Asian,Electrical Engineering,2.57,2.13,0.98,3,104,False,0,4,Student discussed academic goals and current challenges.,,"[3.05, 2.95, 2.01, 3.49]","[0.52, 0.9, 0.51, 0.83]",False,False,None,0,None
S2716,23,Other,Hispanic,Business,1.98,1.77,0.78,0,85,True,2,2,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.07, 1.85, 2.37, 3.82]","[0.52, 0.93, 0.7, 0.78]",True,True,Permanent,0,Other
S2717,26,Male,White,Psychology,2.46,2.14,0.89,2,86,False,0,5,Student discussed academic goals and current challenges.,,"[3.43, 3.45, 2.08, 1.94]","[0.96, 0.52, 0.87, 0.52]",False,False,None,0,None
S2718,25,Other,White,Electrical Engineering,3.76,3.61,0.54,0,45,True,2,1,Student discussed academic goals and current challenges.,,"[3.16, 2.02, 2.39, 3.46]","[0.82, 0.66, 0.83, 0.88]",True,False,Permanent,0,Mental Health
S2719,19,Male,Black,Business,2.1,2.1,0.9,0,90,False,1,3,Student discussed academic goals and current challenges.,,"[3.55, 2.47, 2.0, 2.97]","[0.91, 0.52, 0.8, 0.82]",False,False,None,0,None
S2720,22,Other,Black,Psychology,2.61,2.5,0.65,2,108,True,3,1,Student discussed academic goals and current challenges.,,"[3.72, 1.91, 3.72, 3.66]","[0.73, 0.75, 0.65, 1.0]",False,False,None,0,None
S2721,25,Female,Asian,Biology,2.57,2.26,0.52,0,106,True,0,0,Student discussed academic goals and current challenges.,,"[1.83, 3.09, 3.2, 3.14]","[0.72, 0.84, 0.62, 0.8]",False,False,None,0,None
S2722,19,Male,Other,Biology,2.3,1.91,0.54,0,87,True,0,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.61, 2.79, 3.46, 2.31]","[0.91, 0.7, 0.78, 0.59]",False,False,None,0,None
S2723,20,Other,White,Computer Science,2.18,2.03,0.75,2,20,True,2,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.79, 3.51, 2.49, 2.17]","[0.69, 0.85, 0.67, 0.99]",False,False,None,0,None
S2724,23,Male,Hispanic,Business,3.38,3.09,0.62,0,48,True,3,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.84, 3.49, 2.07, 1.89]","[0.81, 0.54, 0.52, 0.55]",False,False,None,0,None
S2725,18,Female,White,Biology,3.75,3.28,0.74,1,88,False,1,0,Student discussed academic goals and current challenges.,,"[3.25, 2.63, 2.09, 3.93]","[0.78, 0.57, 0.7, 0.66]",False,False,None,0,None
S2726,19,Male,Hispanic,Biology,3.07,2.78,0.67,0,72,True,0,3,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.02, 2.98, 3.25, 3.13]","[0.85, 0.85, 0.98, 0.67]",True,False,Permanent,0,Financial
S2727,24,Other,Hispanic,Electrical Engineering,3.01,2.82,0.97,2,117,False,0,1,Student discussed academic goals and current challenges.,,"[3.48, 3.36, 3.15, 1.54]","[0.54, 0.79, 0.96, 0.8]",False,False,None,0,None
S2728,20,Other,Other,Computer Science,2.45,2.29,0.74,0,83,True,3,1,Student discussed academic goals and current challenges.,,"[3.66, 1.57, 3.78, 2.26]","[0.75, 0.57, 0.95, 0.87]",False,False,None,0,None
S2729,27,Female,White,Biology,3.21,3.12,0.65,3,47,False,0,4,Student discussed academic goals and current challenges.,,"[3.26, 3.9, 1.88, 3.66]","[0.71, 0.87, 0.65, 0.67]",True,True,Permanent,0,Other
S2730,21,Female,White,Business,3.49,3.29,0.74,0,53,False,2,3,Student discussed academic goals and current challenges.,,"[1.79, 1.98, 2.36, 1.97]","[0.95, 0.61, 0.78, 0.54]",False,False,None,0,None
S2731,28,Female,Asian,Electrical Engineering,3.92,3.78,0.61,2,69,False,3,0,Student discussed academic goals and current challenges.,,"[3.39, 1.59, 2.48, 3.43]","[0.95, 0.8, 0.53, 0.7]",False,False,None,0,None
S2732,29,Other,Other,Electrical Engineering,3.62,3.49,0.9,2,38,True,3,5,Student discussed academic goals and current challenges.,,"[2.52, 2.66, 3.28, 2.42]","[0.77, 0.65, 0.68, 0.81]",False,False,None,0,None
S2733,20,Other,Hispanic,Business,3.31,3.03,0.9,0,50,True,0,0,Student discussed academic goals and current challenges.,,"[2.05, 2.46, 3.06, 1.57]","[0.72, 0.8, 0.98, 0.94]",False,False,None,0,None
S2734,27,Male,Asian,Computer Science,1.7,1.31,0.96,2,106,False,0,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.14, 3.86, 3.56, 3.45]","[0.93, 0.87, 0.56, 0.76]",True,False,Temporary,2,Other
S2735,29,Other,Other,Biology,3.59,3.36,0.53,0,76,True,1,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.92, 3.72, 2.08, 1.78]","[0.75, 0.91, 0.83, 0.82]",False,False,None,0,None
S2736,25,Other,Asian,Business,3.99,3.66,0.97,1,115,False,1,5,Student discussed academic goals and current challenges.,,"[3.76, 3.58, 2.52, 1.9]","[0.67, 0.88, 0.62, 0.74]",True,False,Transfer,3,Other
S2737,28,Male,Black,Psychology,3.01,2.54,0.83,2,84,False,3,5,Student discussed academic goals and current challenges.,,"[2.76, 1.76, 2.12, 2.36]","[0.82, 0.62, 0.62, 0.64]",False,False,None,0,None
S2738,19,Female,Hispanic,Psychology,1.8,1.57,0.73,0,36,True,1,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.64, 2.77, 1.68, 2.41]","[0.51, 0.59, 0.56, 0.9]",False,False,None,0,None
S2739,18,Male,Other,Business,3.5,3.23,0.94,0,33,False,3,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.16, 2.26, 2.17, 3.53]","[0.99, 0.89, 0.76, 0.72]",False,False,None,0,None
S2740,23,Female,Hispanic,Electrical Engineering,3.92,3.79,0.71,1,80,False,2,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.87, 2.21, 1.7, 3.57]","[1.0, 0.79, 0.53, 0.89]",False,False,None,0,None
S2741,18,Male,Asian,Computer Science,3.45,3.29,0.57,0,92,False,0,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.25, 2.47, 3.87, 2.0]","[0.79, 0.69, 0.89, 0.56]",False,False,None,0,None
S2742,23,Other,Other,Business,3.47,3.37,0.66,0,22,False,1,2,Student discussed academic goals and current challenges.,,"[3.03, 3.8, 1.78, 2.98]","[0.86, 0.54, 0.51, 0.73]",False,False,None,0,None
S2743,28,Female,Black,Biology,1.9,1.48,0.83,3,100,False,3,1,Student discussed academic goals and current challenges.,,"[2.63, 1.85, 3.32, 3.44]","[0.93, 0.65, 0.76, 0.93]",True,False,Temporary,2,Other
S2744,24,Male,Hispanic,Electrical Engineering,1.65,1.43,0.51,0,118,False,3,5,Student discussed academic goals and current challenges.,,"[3.19, 3.71, 1.83, 3.64]","[0.86, 0.92, 0.75, 0.52]",False,False,None,0,None
S2745,23,Male,Hispanic,Electrical Engineering,1.83,1.53,1.0,0,116,True,3,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.44, 3.18, 3.51, 1.81]","[0.92, 0.69, 0.76, 0.72]",False,False,None,0,None
S2746,26,Other,Asian,Biology,2.37,2.17,0.56,0,106,True,2,1,Student discussed academic goals and current challenges.,,"[1.83, 1.77, 3.71, 3.19]","[0.96, 0.82, 0.92, 0.78]",False,False,None,0,None
S2747,19,Other,White,Biology,2.27,2.24,0.66,3,30,False,2,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.66, 3.88, 3.96, 2.73]","[0.93, 0.5, 0.53, 0.51]",False,False,None,0,None
S2748,27,Male,Asian,Computer Science,3.69,3.65,0.78,0,94,False,0,2,Student discussed academic goals and current challenges.,,"[1.66, 2.75, 2.12, 2.19]","[0.91, 0.99, 0.73, 0.66]",False,False,None,0,None
S2749,19,Other,Black,Computer Science,2.66,2.18,0.97,1,95,True,0,1,Student discussed academic goals and current challenges.,,"[3.55, 3.24, 1.56, 1.83]","[0.57, 0.51, 0.56, 0.96]",False,False,None,0,None
S2750,28,Male,Other,Psychology,2.06,1.82,0.66,1,26,False,3,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.23, 2.75, 3.54, 1.89]","[0.99, 0.54, 0.77, 0.96]",False,False,None,0,None
S2751,21,Female,White,Electrical Engineering,3.12,3.1,0.93,0,32,False,1,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.06, 2.42, 2.28, 2.26]","[0.8, 0.9, 0.97, 0.53]",False,False,None,0,None
S2752,27,Female,Black,Biology,2.83,2.69,0.77,0,85,False,3,5,Student discussed academic goals and current challenges.,,"[2.59, 2.88, 3.37, 3.31]","[0.79, 0.93, 0.81, 0.94]",False,False,None,0,None
S2753,19,Female,White,Computer Science,1.9,1.42,0.86,0,110,False,0,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.31, 2.21, 2.97, 1.86]","[0.7, 0.52, 0.61, 0.54]",False,False,None,0,None
S2754,18,Other,Asian,Biology,1.8,1.59,0.54,2,28,False,3,2,Student discussed academic goals and current challenges.,,"[3.81, 1.64, 3.22, 3.05]","[0.72, 0.62, 0.72, 0.94]",True,False,Temporary,1,Academic
S2755,20,Male,White,Business,3.85,3.7,0.69,0,95,True,2,4,Student discussed academic goals and current challenges.,,"[3.37, 3.66, 2.54, 3.66]","[0.82, 0.57, 0.52, 0.62]",True,True,Permanent,0,Financial
S2756,18,Female,Asian,Psychology,2.14,2.12,0.67,0,109,True,3,0,Student discussed academic goals and current challenges.,,"[3.46, 1.57, 3.45, 2.8]","[0.69, 0.98, 0.58, 0.77]",False,False,None,0,None
S2757,24,Female,Asian,Electrical Engineering,1.79,1.63,0.74,0,41,True,0,3,Student discussed academic goals and current challenges.,,"[1.73, 2.24, 3.13, 1.84]","[0.84, 0.53, 0.67, 0.92]",False,False,None,0,None
S2758,26,Female,Hispanic,Electrical Engineering,3.51,3.36,1.0,1,104,False,1,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.29, 1.91, 3.34, 2.2]","[0.98, 0.99, 0.96, 0.97]",True,True,Transfer,3,Academic
S2759,22,Male,White,Business,3.13,3.05,0.89,3,104,True,2,0,Student discussed academic goals and current challenges.,,"[2.03, 1.7, 2.71, 3.48]","[0.89, 0.85, 0.91, 0.59]",False,False,None,0,None
S2760,19,Other,Asian,Electrical Engineering,3.15,2.81,0.68,1,53,True,3,0,Student discussed academic goals and current challenges.,,"[2.94, 1.51, 3.28, 2.54]","[0.6, 0.88, 0.91, 0.56]",True,True,Transfer,1,Academic
S2761,28,Other,Asian,Biology,2.34,2.03,0.9,3,24,True,2,2,Student discussed academic goals and current challenges.,,"[2.82, 3.03, 2.79, 3.7]","[0.62, 0.63, 0.56, 0.91]",True,False,Temporary,1,Financial
S2762,24,Male,White,Electrical Engineering,3.95,3.49,0.99,0,101,False,2,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.85, 3.06, 3.06, 2.44]","[0.57, 0.72, 0.8, 0.86]",False,False,None,0,None
S2763,28,Male,White,Business,3.81,3.79,0.72,1,49,False,1,2,Student discussed academic goals and current challenges.,,"[2.53, 2.52, 3.72, 2.04]","[0.82, 0.57, 0.98, 0.8]",False,False,None,0,None
S2764,19,Female,Other,Business,2.72,2.5,0.51,0,49,True,0,3,Student discussed academic goals and current challenges.,,"[2.4, 3.71, 1.87, 3.84]","[0.68, 0.69, 0.73, 0.86]",False,False,None,0,None
S2765,26,Female,Other,Psychology,2.7,2.44,0.52,0,56,False,3,2,Student discussed academic goals and current challenges.,,"[2.9, 3.27, 3.29, 2.09]","[0.89, 0.51, 0.86, 0.55]",True,True,Transfer,1,Mental Health
S2766,19,Female,Asian,Biology,2.82,2.6,0.85,3,39,True,3,4,Student discussed academic goals and current challenges.,,"[1.89, 3.88, 3.61, 2.19]","[0.7, 0.97, 0.63, 0.77]",False,False,None,0,None
S2767,23,Male,Black,Psychology,2.63,2.28,0.61,0,76,True,0,3,Student discussed academic goals and current challenges.,,"[3.71, 3.47, 1.99, 3.83]","[0.66, 0.85, 0.91, 0.87]",False,False,None,0,None
S2768,27,Other,White,Business,2.81,2.46,0.83,0,25,True,2,0,Student discussed academic goals and current challenges.,,"[3.33, 2.84, 1.68, 3.6]","[0.98, 0.7, 0.61, 0.51]",False,False,None,0,None
S2769,20,Female,Black,Biology,2.7,2.33,0.74,0,39,False,2,1,Student discussed academic goals and current challenges.,,"[3.68, 3.48, 3.24, 2.79]","[0.95, 0.9, 0.91, 0.65]",False,False,None,0,None
S2770,27,Male,Hispanic,Electrical Engineering,2.4,2.38,0.64,0,108,False,0,3,Student discussed academic goals and current challenges.,,"[2.22, 2.92, 2.3, 2.54]","[0.86, 0.5, 0.64, 0.57]",False,False,None,0,None
S2771,25,Female,Other,Psychology,3.78,3.7,0.66,0,47,False,3,2,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.15, 2.06, 2.05, 1.94]","[0.72, 0.77, 0.51, 0.92]",False,False,None,0,None
S2772,28,Other,Other,Business,2.7,2.33,0.76,0,66,True,1,2,Student discussed academic goals and current challenges.,,"[3.76, 3.58, 2.32, 2.27]","[0.99, 0.84, 0.65, 0.66]",True,False,Permanent,0,Financial
S2773,29,Female,Black,Computer Science,1.83,1.71,0.82,2,47,True,3,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.11, 2.94, 3.25, 2.28]","[0.84, 0.67, 0.82, 0.82]",False,False,None,0,None
S2774,19,Male,White,Computer Science,2.54,2.35,0.71,0,40,True,2,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.82, 2.48, 1.61, 3.27]","[0.65, 0.62, 0.66, 0.86]",False,False,None,0,None
S2775,26,Other,White,Electrical Engineering,3.37,3.22,0.83,3,42,True,0,5,Student discussed academic goals and current challenges.,,"[3.1, 1.57, 3.16, 2.62]","[0.99, 0.91, 0.59, 0.86]",False,False,None,0,None
S2776,25,Male,Other,Computer Science,1.97,1.62,0.77,0,74,False,1,0,Student discussed academic goals and current challenges.,,"[1.86, 2.37, 2.96, 1.85]","[0.93, 0.51, 0.55, 0.56]",False,False,None,0,None
S2777,27,Other,Black,Computer Science,2.97,2.56,0.7,0,77,True,2,4,Student discussed academic goals and current challenges.,,"[3.45, 1.79, 2.39, 2.86]","[0.67, 0.65, 0.64, 0.61]",False,False,None,0,None
S2778,27,Other,Asian,Biology,3.19,3.03,0.77,0,76,False,1,0,Student discussed academic goals and current challenges.,,"[3.4, 2.59, 1.6, 3.2]","[0.72, 0.94, 0.87, 0.68]",False,False,None,0,None
S2779,28,Female,White,Business,2.82,2.77,0.57,1,102,True,0,3,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.12, 2.02, 1.51, 3.46]","[0.54, 0.72, 0.71, 0.59]",True,True,Temporary,1,Mental Health
S2780,23,Female,Asian,Computer Science,3.43,3.08,0.68,3,97,True,1,1,Student discussed academic goals and current challenges.,,"[2.76, 2.79, 3.98, 2.08]","[0.84, 0.57, 0.96, 0.8]",False,False,None,0,None
S2781,19,Other,Hispanic,Electrical Engineering,3.74,3.46,0.84,0,54,True,2,0,Student discussed academic goals and current challenges.,,"[1.97, 2.46, 3.98, 2.17]","[0.88, 0.53, 0.73, 0.53]",True,False,Transfer,2,Academic
S2782,21,Female,White,Electrical Engineering,1.57,1.26,0.79,0,91,True,1,1,Student discussed academic goals and current challenges.,,"[3.46, 1.83, 2.16, 1.57]","[0.69, 0.75, 0.97, 0.76]",False,False,None,0,None
S2783,18,Other,Other,Computer Science,2.23,2.22,0.74,2,27,True,2,0,Student discussed academic goals and current challenges.,,"[1.92, 3.63, 3.43, 3.03]","[0.93, 0.67, 0.58, 0.58]",True,True,Permanent,0,Mental Health
S2784,18,Female,White,Business,1.89,1.46,0.81,0,57,False,0,4,Student discussed academic goals and current challenges.,,"[1.94, 1.73, 2.11, 2.65]","[0.95, 0.94, 0.86, 0.51]",False,False,None,0,None
S2785,23,Female,Hispanic,Biology,3.91,3.66,0.69,2,62,False,1,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.26, 1.87, 3.23, 1.55]","[0.58, 0.85, 0.86, 0.82]",True,False,Permanent,0,Academic
S2786,25,Female,Other,Computer Science,3.19,2.8,0.98,0,21,False,3,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.57, 2.12, 2.0, 3.9]","[0.97, 1.0, 0.78, 0.56]",True,True,Temporary,1,Mental Health
S2787,28,Other,Hispanic,Electrical Engineering,2.71,2.25,0.55,3,83,False,3,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.65, 1.78, 2.59, 2.45]","[0.99, 0.98, 0.59, 0.97]",True,False,Permanent,0,Academic
S2788,20,Other,Asian,Business,2.52,2.15,0.95,0,64,True,0,4,Student discussed academic goals and current challenges.,,"[1.73, 2.75, 3.27, 3.38]","[0.53, 0.67, 0.64, 0.55]",True,True,Permanent,0,Academic
S2789,23,Female,White,Biology,3.55,3.05,0.99,0,85,False,1,5,Student discussed academic goals and current challenges.,,"[1.87, 3.74, 1.88, 1.98]","[0.55, 0.65, 0.78, 0.99]",False,False,None,0,None
S2790,27,Other,Black,Electrical Engineering,1.7,1.64,0.78,2,106,False,2,3,Student discussed academic goals and current challenges.,,"[2.92, 3.17, 3.36, 1.83]","[0.6, 0.84, 0.93, 0.7]",True,True,Temporary,3,Other
S2791,23,Other,Hispanic,Computer Science,1.61,1.16,0.94,1,33,True,3,2,Student discussed academic goals and current challenges.,,"[1.97, 2.8, 3.64, 2.26]","[0.91, 0.96, 0.54, 0.88]",True,True,Permanent,0,Mental Health
S2792,26,Female,Hispanic,Electrical Engineering,3.65,3.39,0.85,0,105,True,1,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.33, 2.18, 2.74, 1.57]","[0.67, 0.76, 0.76, 0.6]",False,False,None,0,None
